[C@]([H])(OC(CCCCCCCCCCCCCC)=O)(COP(=O)(O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)COCCCCCCCCCCCCCCCC,Glycerophospholipids,2
[C@]([H])(OC(CCCCCCCCCCCCCCCCC)=O)(COP(=O)(O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)COC(CCCCCCCCC/C=C\C/C=C\CCCCC)=O,Glycerophospholipids,2
C1=C(C)C(CC[C@@]2(O)[C@]3([H])CC[C@@]([H])([C@@]3(C)CC[C@H]2O)[C@]([H])(C)CC[C@@H](CC)C(C)C)=CC(O)=C1,Sterol Lipids,4
[C@](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](CO[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O[C@H]7O[C@H](CO)[C@H](O)[C@H](O)[C@H]7NC(=O)C)[C@H]6O)[C@H](O)[C@H]5NC(=O)C)[C@H](O)[C@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O[C@H]6O[C@H](C)[C@@H](O)[C@@H](O)[C@@H]6O)[C@H](O)[C@H]5NC(=O)C)[C@H]4O)[C@H](O)[C@H]3NC(=O)C)[C@H]2O)[C@H](O)[C@H]1O)([H])(NC(CCCCCCCCCCCCC/C=C\CCCCCCCC)=O)[C@]([H])(O)/C=C/CCCCCCCCCCCCC,Sphingolipids,3
C1(OC)=CC2OC(C3C=C(O)C(OC)=C(O)C=3)=C(O[C@H]3[C@H](O)[C@@H](O)[C@@H](O)[C@@H](CO)O3)C(=O)C=2C(O)=C1,Polyketides,7
[C@]([H])(OC(CCCCCCCCCCCCC)=O)(COP(=O)(O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)COC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O,Glycerophospholipids,2
[C@](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@@H]([C@@H]([C@@H]([C@H]3NC(C)=O)O[C@H]3[C@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O)[C@@H](CO)O4)[C@@H](O)[C@@H](CO)O3)O)CO)[C@H](O[C@]3(O[C@@]([H])([C@H](O)[C@H](O[C@]4(O[C@@]([H])([C@H](O)[C@H](O)CO)[C@H](NC(=O)C)[C@@H](O)C4)C(O)=O)CO)[C@H](NC(=O)C)[C@@H](O)C3)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)([H])(NC(CCCCCCCCCCCCCCCCC)=O)[C@]([H])(O)/C=C/CCCCCCCCCCCCC,Sphingolipids,3
[C@](COP(=O)(O)O)([H])(OC(CCCCCCCCCCCCCC)=O)COC(CCCCCCCCC/C=C\CCCCCCCC)=O,Glycerophospholipids,2
C1(OC)=CC2OC(C3C=CC(O)=CC=3)=C(OC)C(=O)C=2C(O)=C1OC,Polyketides,7
C1(O[C@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O2)=CC2OC(C3C=C(O)C(O)=C(O)C=3)=C(O[C@H]3[C@H](O)[C@@H](O)[C@@H](O)[C@@H](CO[C@H]4[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O4)O3)C(=O)C=2C(O)=C1,Polyketides,7
C(OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)[C@]([H])(OC(CCCC/C=C\C/C=C\C/C=C\CCCCC)=O)COC(CCCCCCC/C=C\CCCC)=O,Glycerolipids,1
C1(OC)=CC2OC(C3C=CC(O[C@H]4[C@H](O)[C@@H](OC(/C=C(\C=C\[C@@]5(O)[C@]6(C)OC[C@@]5(C)C[C@H](O)C6)/C)=O)[C@H](O)[C@@H](CO)O4)=CC=3)=C(O[C@H]3[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O3)C(=O)C=2C(O)=C1,Polyketides,7
C(OC(=O)CCCCCCCC/C=C\C/C=C\C/C=C\CCCCC)[C@]([H])(OC(CCCCCCCCCCC/C=C\C/C=C\CCCCC)=O)COC(CCCCCCCCCCCCCC)=O,Glycerolipids,1
C1(OC)=CC=C(C(=O)/C=C/C2C=CC=CC=2)C(O)=C1C/C=C(\C)/C,Polyketides,7
C(CCCCCCC/C=C\CC)(=O)[H],Fatty Acyls,0
C(OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)[C@]([H])(OC(CCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCC)=O,Glycerolipids,1
O=C([C@H](O)C(C)C)OCC/C=C\CC,Fatty Acyls,0
O1[C@H](CO)[C@@H](OC(/C(/C)=C/[C@@H](C)C[C@@H](C)CCCCCCCCCCCCCCCC)=O)[C@@H]([C@@H](OC(/C(/C)=C/[C@@H](C)C[C@@H](C)CCCCCCCCCCCCCCCCCCCC)=O)[C@H]1O[C@H]1O[C@H](COC(/C(/C)=C/[C@@H](C)C[C@@H](C)CCCCCCCCCCCCCCCC)=O)[C@@H](O)[C@H](OC(/C(/C)=C/[C@@H](C)C[C@@H](C)CCCCCCCCCCCCCCCCCCCC)=O)[C@H]1OC(CCCCCCCCCCCCCCCCC)=O)O,Saccharolipids,6
C1(OC)=C(O)C2OC(C3C=C(O)C(O)=CC=3)=C(O)C(=O)C=2C(O)=C1,Polyketides,7
C(OC(=O)CCCCCCCCCCCCCCCCCCCC)[C@]([H])(OC(CCCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCC)=O,Glycerolipids,1
[C@]([H])(OC(CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)(COP(=O)(O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)COC(CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)=O,Glycerophospholipids,2
C(C#CC#CC#C[C@@H](O)CCCCCCCCCCC/C=C\CCCCCCCCCCC[C@@H](O)/C=C\C#C)O,Fatty Acyls,0
[C@](COP(=O)(O)O)([H])(OC(CCCCCCC/C=C\CCCCC)=O)COC(CCCCCC/C=C\C/C=C\C/C=C\CCCCC)=O,Glycerophospholipids,2
O=C(CCCCCCC/C=C\CCCC)OCCCCCCCCCCCCCCCC,Fatty Acyls,0
C1(O[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)=CC2OC(C3C=C(OC)C(O)=CC=3)=C(O[C@H]3[C@H](O)[C@@H](O)[C@@H](O)[C@@H](CO[C@H]4[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O4)O3)C(=O)C=2C(O)=C1,Polyketides,7
[C@]([H])(OC(CCCCCCCCCCCCC)=O)(COP(=O)(O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)COC(CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O,Glycerophospholipids,2
[C@](COP(=O)(O)O)([H])(OC(CCCCCCC/C=C\C/C=C\C/C=C\CC)=O)COC(CCCCCC/C=C\C/C=C\C/C=C\CCCCC)=O,Glycerophospholipids,2
[C@](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@@H]([C@@H]([C@@H]([C@H]3NC(C)=O)O[C@H]3[C@H](O)[C@@H](O)[C@@H](O)[C@@H](CO)O3)O)CO)[C@H](O[C@]3(O[C@@]([H])([C@H](O)[C@H](O[C@]4(O[C@@]([H])([C@H](O)[C@H](O[C@]5(O[C@@]([H])([C@H](O)[C@H](O)CO)[C@H](NC(=O)C)[C@@H](O)C5)C(O)=O)CO)[C@H](NC(=O)C)[C@@H](O)C4)C(O)=O)CO)[C@H](NC(=O)C)[C@@H](O)C3)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)([H])(NC(CCCCCCCCCCCCCCCCCCCCCCCCC)=O)[C@]([H])(O)/C=C/CCCCCCCCCCCCC,Sphingolipids,3
C(C(O)=O)C(OC(CCCCCCCCC)=O)CCCCCCCCCCC,Fatty Acyls,0
O1[C@H](CO)[C@@H](OC(/C(/C)=C/[C@@H](C)C[C@@H](C)CCCCCCCCCCCCCCCC)=O)[C@@H]([C@@H](OC(/C(/C)=C/[C@@H](C)C[C@@H](C)CCCCCCCCCCCCCCCCCC)=O)[C@H]1O[C@H]1O[C@H](COC(/C(/C)=C/[C@@H](C)C[C@@H](C)CCCCCCCCCCCCCCCC)=O)[C@@H](O)[C@H](OC(/C(/C)=C/[C@@H](C)C[C@@H](C)CCCCCCCCCCCCCCCCCCCC)=O)[C@H]1OC(CCCCCCCCCCCCCCCCC)=O)O,Saccharolipids,6
C1(OS(O)(=O)=O)=CC2OC(C3C=C(OS(=O)(=O)O)C(OS(O)(=O)=O)=CC=3)=C(OC(C)=O)C(=O)C=2C(O)=C1,Polyketides,7
[C@](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O)[C@H]5O[C@H]5O[C@H](C)[C@@H](O)[C@@H](O)[C@@H]5O)[C@H]4NC(=O)C)[C@H]3O)[C@H]2O)[C@H](O)[C@H]1O)([H])(NC(CCCCCCCCCCCCCCC)=O)[C@]([H])(O)/C=C/CCCCCCCCCCCCC,Sphingolipids,3
[C@](COP(=O)(O)O)([H])(OC(CCCCCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCC)=O,Glycerophospholipids,2
CCCCCC[C@H](O)C,Fatty Acyls,0
C1=CC=CC=C1/C=C/C(=O)C1C(O)=C(C2C(C(C)C)CCC(C)=C2)C(OC)=CC=1O,Polyketides,7
C(OC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC)[C@]([H])(OC(CCCCCC/C=C\C/C=C\C/C=C\CCCCC)=O)COC(CCCCCCCCCCCCCC)=O,Glycerolipids,1
C#CCCCCCCCCCCCC(O)CC(O)CO,Fatty Acyls,0
C1(O)=CC=C(C(=O)/C=C/C2C=CC=CC=2)C(O)=C1OC,Polyketides,7
[C@](COP(=O)(O)O)([H])(OC(CCCCCCCCCCCCCCCCCCCC)=O)COC(CCCCCCCCC/C=C\CCCCCCCCCC)=O,Glycerophospholipids,2
[C@](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@@H]([C@@H]([C@@H]([C@H]3NC(C)=O)O[C@H]3[C@H](O)[C@@H](O)[C@@H](O)[C@@H](CO)O3)O)CO[C@]3(O[C@@]([H])([C@H](O)[C@H](O)CO)[C@H](NC(=O)C)[C@@H](O)C3)C(O)=O)[C@H](O[C@]3(O[C@@]([H])([C@H](O)[C@H](O[C@]4(O[C@@]([H])([C@H](O)[C@H](O)CO)[C@H](NC(=O)CO)[C@@H](O)C4)C(O)=O)CO)[C@H](NC(=O)C)[C@@H](O)C3)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)([H])(NC(CCCCCCCCCCCCCCCCCCCCC)=O)[C@]([H])(O)/C=C/CCCCCCCCCCCCC,Sphingolipids,3
[C@](COP(=O)(O)O)([H])(OC(CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)COC(CCCCCCCCCCCCCCCC)=O,Glycerophospholipids,2
C(OC(=O)CCCCCCC/C=C\CCCCCCC)[C@]([H])(OC(CCCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCC)=O,Glycerolipids,1
[C@@]12(CC(=O)/C(/C)=C/C=C/C(/C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=[C@@]=C3[C@@](O)(C)C[C@@H](OC(=O)CCCCCCC/C=C\CCCCCC)CC3(C)C)O[C@]1(C)C[C@@H](OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)CC2(C)C,Prenol Lipids,5
[C@](COP(=O)(O)O)([H])(OC(CCCCCCCCCCCCCCCCCCC)=O)COCCCCCCCCCCCCCCCCCC,Glycerophospholipids,2
C1(OC)=C(OC)C2OC(C3C=C(O)C(OC)=CC=3)=C(O)C(=O)C=2C(O)=C1OC,Polyketides,7
C1(OC)=CC2OC(C3C(O)=CC(OC)=C(OC)C=3)=C(OC)C(=O)C=2C(OC)=C1O,Polyketides,7
[C@](COP(=O)(O)O)([H])(OC(CCCCCCCCCCCCCCCCCC)=O)COC(CCCCCC/C=C\C/C=C\C/C=C\CCCCC)=O,Glycerophospholipids,2
C1(OC)=C(C)C2OC(C3C=CC(OC)=CC=3)=C(OC)C(=O)C=2C(O)=C1C,Polyketides,7
C1[C@]2(C)[C@@]3([H])C[C@H](O)[C@]4(C)[C@@]([H])([C@]([H])(C)CCC(O)=O)CC[C@@]4([H])[C@]3([H])[C@@H](O)C[C@]2([H])C[C@H](O)C1,Sterol Lipids,4
[C@](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O[C@H]5O[C@H](CO)[C@H](O)[C@H](O)[C@H]5NC(=O)C)[C@H]4NC(=O)C)[C@H]3O)[C@H]2O)[C@H](O)[C@H]1O)([H])(NC(CCCCCCCCCCCCCCC/C=C\CCCCCCCC)=O)[C@]([H])(O)/C=C/CCCCCCCCCCCCC,Sphingolipids,3
C1[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@]([H])([C@]([H])(C)CCC(O)=O)CC[C@@]4([H])[C@]3([H])C[C@H](O)[C@@]2([H])C[C@H](O)C1,Sterol Lipids,4
C1(OC(C)CCC(C)CCCCCC1)=O,Fatty Acyls,0
[C@]([H])(OC(CCCCCCCCCCCCCCCCC)=O)(COP(=O)(O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)COC(CCCCCCCCCCCCCCCCCCCCC)=O,Glycerophospholipids,2
C(#CC1C(C)(C)C[C@H](O)CC=1C)/C(/C)=C/C=C/C(/C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C(=O)C[C@@]1(C)[C@H](C)C[C@H](CC(=O)C)O1,Prenol Lipids,5
[C@]([H])(OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)(COP(=O)(O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)COC(CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O,Glycerophospholipids,2
C(OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)[C@]([H])(OC(CCCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCC)=O,Glycerolipids,1
[C@](COP(=O)(O)O)([H])(OC(CCCCCCCCCCCCCCCCCCCC)=O)CO/C=C\CCCCCCCCCCCCCCCC,Glycerophospholipids,2
O=C(CCCCCCCC)OCCCCCCCCCCCC,Fatty Acyls,0
[C@](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H]2O)[C@H](O)[C@H]1O)([H])(NC(CCCCCCCCCCCCCCC/C=C\CCCCCCCC)=O)[C@]([H])(O)/C=C/CCCCCCCCCCCCC,Sphingolipids,3
[C@](COP(=O)(O)O)([H])(OC(CCCCCCC/C=C\CCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCC)=O,Glycerophospholipids,2
[C@](COP(=O)(O)O)([H])(OC(CCCCCCCCCCC)=O)COC(CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O,Glycerophospholipids,2
C12OC(C(=C)C)CC1=C(O)C1C(=O)C(OC)=C(C3C=C(O)C(O)=CC=3)OC=1C=2C,Polyketides,7
[C@](COP(=O)(O)O)([H])(OC(CCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\C/C=C\CCCC)=O,Glycerophospholipids,2
O1[C@H](CO)[C@@H](OC(/C(/C)=C/[C@@H](C)C[C@@H](C)CCCCCCCCCCCCCCCC)=O)[C@@H]([C@@H](OC([C@@H](C)[C@@H](O)[C@@H](C)C[C@@H](C)CCCCCCCCCCCCCCCCCC)=O)[C@H]1O[C@H]1O[C@H](COC(/C(/C)=C/[C@@H](C)C[C@@H](C)CCCCCCCCCCCCCCCCCC)=O)[C@@H](O)[C@H](OC(/C(/C)=C/[C@@H](C)C[C@@H](C)CCCCCCCCCCCCCCCCCC)=O)[C@H]1OC(CCCCCCCCCCCCCCCCC)=O)O,Saccharolipids,6
O1[C@H](CO)[C@@H](OC([C@@H](C)[C@@H](O)[C@@H](C)C[C@@H](C)CCCCCCCCCCCCCCCCCC)=O)[C@@H]([C@@H](OC(/C(/C)=C/[C@@H](C)C[C@@H](C)CCCCCCCCCCCCCCCCCCCC)=O)[C@H]1O[C@H]1O[C@H](COC([C@@H](C)[C@@H](O)[C@@H](C)C[C@@H](C)CCCCCCCCCCCCCCCCCC)=O)[C@@H](O)[C@H](OC(/C(/C)=C/[C@@H](C)C[C@@H](C)CCCCCCCCCCCCCCCCCCC)=O)[C@H]1OC(CCCCCCCCCCCCCCCCC)=O)O,Saccharolipids,6
O1C(/C=C/C=O)CCC1=O,Fatty Acyls,0
C(CC/C=C\CCC=C)(=O)[H],Fatty Acyls,0
[C@](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3NC(=O)C)[C@H](O[C@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O[C@H]5O[C@H](C)[C@@H](O)[C@@H](O)[C@@H]5O)[C@H]4NC(=O)C)[C@H]3O)[C@H]2O)[C@H](O)[C@H]1O)([H])(NC(CCCCCCCCCCCCCCCCCCCCCCCCC)=O)[C@]([H])(O)/C=C/CCCCCCCCCCCCC,Sphingolipids,3
C(OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)[C@]([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCC/C=C\CCCCC)=O,Glycerolipids,1
C(OC(=O)CCCCCCCC/C=C\C/C=C\C/C=C\CCCCC)[C@]([H])(OC(CCCCCCC/C=C\C/C=C\C/C=C\CC)=O)COC(CCCCCCCCCCCCC)=O,Glycerolipids,1
C(OC(=O)CCCCCCCC/C=C\C/C=C\C/C=C\CCCCC)[C@]([H])(OC(CCCCCCCCCCC/C=C\C/C=C\CCCCC)=O)COC(CCCCCCC/C=C\CCCC)=O,Glycerolipids,1
C12OC(C(=C)C)CC1=C(OC)C1C(=O)C(OC)=C(C3C=CC(O)=CC=3)OC=1C=2C,Polyketides,7
C(OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)[C@]([H])(OC(CCCC/C=C\C/C=C\C/C=C\CCCCC)=O)COC(CCCCCCCCCCCC)=O,Glycerolipids,1
O=C(CCCCC)OCCCCCCCCCCCCCCCC,Fatty Acyls,0
C1(OC)=CC2OC(C3C=C(O[C@H]4[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O4)C(O[C@H]4[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O4)=CC=3)=C(O[C@H]3[C@H](O)[C@@H](O)[C@@H](O)[C@@H](CO)O3)C(=O)C=2C(O)=C1,Polyketides,7
[C@@H]1(O)C(=C)/C(=C\C=C2\[C@]3([H])CC[C@@]([C@](C)([H])OCCCC(O)(CC)CC)([H])[C@@]3(C)CCC\2)/C[C@@H](O)C1,Sterol Lipids,4
[C@](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O[C@]5(O[C@@]([H])([C@H](O)[C@H](O)CO)[C@H](NC(=O)C)[C@@H](O)C5)C(O)=O)[C@H]4O)[C@H]3NC(=O)C)[C@H](O[C@]3(O[C@@]([H])([C@H](O)[C@H](O)CO)[C@H](NC(=O)C)[C@@H](O)C3)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)([H])(NC(CCCCCCCCCCCCCCCCCCCCCCC)=O)[C@]([H])(O)/C=C/CCCCCCCCCCCCC,Sphingolipids,3
C1(CC(O)C(C)=C)C(O)=CC(O)=C(C(/C=C/C2C=CC(O)=C(CC=C(C)C)C=2)=O)C=1,Polyketides,7
[C@]([H])(OC(CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)(COP(=O)(O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)COCCCCCCCCCCCCCCCCCC,Glycerophospholipids,2
C(OC(=O)CCCCCCC/C=C\CCCCCC)[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCC)=O,Glycerolipids,1
CCCCCCCC([H])=O,Fatty Acyls,0
[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)(COP(=O)(O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)COC(CCCCCCCCCCCCCCCCC)=O,Glycerophospholipids,2
CC(=O)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCCOC(CCCCCCC/C=C\CCCCCCCC)=O,Fatty Acyls,0
C(OC(=O)CCCCCCCCC/C=C\CCCCCCCC)[C@]([H])(OC(CCCCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCC)=O,Glycerolipids,1
C1(O)=CC2OC(C3C=C(O)C(OC)=CC=3)=C(O[C@H]3[C@H](O[C@H]4[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O4)[C@@H](O)[C@@H](O)[C@@H](CO)O3)C(=O)C=2C(O)=C1,Polyketides,7
C12C(=O)C(OC)=C(C3C=CC(OC)=CC=3)OC=1C=C(OC)C=C2OC,Polyketides,7
P(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)(O)(OC[C@](O)([H])COP(OC[C@]([H])(OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COC(=O)CCCCCCCCCCCCCCCCC)(O)=O)=O,Glycerophospholipids,2
C(OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)[C@]([H])(OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)COC(CCCCCCCCCCCC)=O,Glycerolipids,1
C(OC(=O)CCCCCCC/C=C\C/C=C\CCCC)[C@]([H])(OC(CCCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCC)=O,Glycerolipids,1
C1(OC(C)CCCCCCC(C)CC1)=O,Fatty Acyls,0
[C@](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@@H]([C@@H]([C@@H]([C@H]3NC(C)=O)O[C@H]3[C@H](O[C@@H]4[C@@H](O)[C@H](O)[C@H](O)[C@H](C)O4)[C@@H](O)[C@@H](O)[C@@H](CO)O3)O)CO)[C@H](O[C@]3(O[C@@]([H])([C@H](O)[C@H](O[C@]4(O[C@@]([H])([C@H](O)[C@H](O)CO)[C@H](NC(=O)C)[C@@H](O)C4)C(O)=O)CO)[C@H](NC(=O)C)[C@@H](O)C3)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)([H])(NC(CCCCCCCCCCCCCCC)=O)[C@]([H])(O)/C=C/CCCCCCCCCCCCC,Sphingolipids,3
[C@]([H])(OC(CCCCCC/C=C\C/C=C\C/C=C\CCCCC)=O)(COP(=O)(O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)COC(CCCCCCCCC/C=C\CCCCCCCCCC)=O,Glycerophospholipids,2
C1[C@]2(C)[C@@]3([H])CC(=O)[C@]4(C)[C@@]([H])([C@]([H])(C)CCC(O)=O)CC[C@@]4([H])[C@]3([H])[C@@H](O)C[C@@]2([H])C[C@H](O)C1,Sterol Lipids,4
O1[C@H](CO)[C@@H](OC(/C(/C)=C/[C@@H](C)C[C@@H](C)CCCCCCCCCCCCCCCCCC)=O)[C@@H]([C@@H](OC(/C(/C)=C/[C@@H](C)C[C@@H](C)CCCCCCCCCCCCCCCCCCC)=O)[C@H]1O[C@H]1O[C@H](COC([C@@H](C)[C@@H](O)[C@@H](C)C[C@@H](C)CCCCCCCCCCCCCCCCCC)=O)[C@@H](O)[C@H](OC(/C(/C)=C/[C@@H](C)C[C@@H](C)CCCCCCCCCCCCCCCCCC)=O)[C@H]1OC(CCCCCCCCCCCCCCCCC)=O)O,Saccharolipids,6
C(/C=C\C=C(/C)\CC/C=C(\C)/C)(\C)=C/C=C/C(/C)=C/C=C/C=C(\C)/C=C/C=C(/C)\CC/C=C(\C)/CC/C=C(\C)/C,Prenol Lipids,5
C(CCCCCCCCC/C=C/C=C\CC)(=O)[H],Fatty Acyls,0
C(OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)[C@]([H])(OC(CCCCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCCCCCCCC)=O,Glycerolipids,1
C(CCC)CCCCCCC[C@]1(CO)CCCC(=O)O1,Fatty Acyls,0
[C@](COP(=O)(O)O)([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCCCCCCCCCCCC)=O,Glycerophospholipids,2
C1(O)=CC(O)=C(C(=O)/C=C/C2C=CC(O)=C(OC)C=2)C(O)=C1,Polyketides,7
C1/C(=C/C=C2\CCC[C@]3(C)[C@@]([H])([C@@]([H])(COC4C=CC=C(C(O)(C)C)C=4)C)CC[C@@]\23[H])/C(=C)[C@@H](O)C[C@@H]1O,Sterol Lipids,4
C1(OC(CCCC/C=C/CCCCCCCC)CC1)=O,Fatty Acyls,0
C(OC(=O)CCCCCCCC/C=C\C/C=C\C/C=C\CCCCC)[C@]([H])(OC(CCCCCCCCC/C=C\CCCCCCCCCC)=O)COC(CCCCCCCCCCCCC)=O,Glycerolipids,1
[C@](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@@H]([C@@H]([C@@H]([C@H]3NC(C)=O)O[C@H]3[C@H](O)[C@@H](O[C@]4(O[C@@]([H])([C@H](O)[C@H](O[C@]5(O[C@@]([H])([C@H](O)[C@H](O)CO)[C@H](NC(=O)C)[C@@H](O)C5)C(O)=O)CO)[C@H](NC(=O)C)[C@@H](O)C4)C(O)=O)[C@@H](O)[C@@H](CO)O3)O)CO)[C@H](O[C@]3(O[C@@]([H])([C@H](O)[C@H](O[C@]4(O[C@@]([H])([C@H](O)[C@H](O[C@]5(O[C@@]([H])([C@H](O)[C@H](O)CO)[C@H](NC(=O)C)[C@@H](O)C5)C(O)=O)CO)[C@H](NC(=O)C)[C@@H](O)C4)C(O)=O)CO)[C@H](NC(=O)C)[C@@H](O)C3)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)([H])(NC(CCCCCCCCCCCCCCCCC)=O)[C@]([H])(O)/C=C/CCCCCCCCCCCCC,Sphingolipids,3
C(OC(=O)CCCCCCCCCCCCCCCCCCCC)[C@]([H])(OC(CCCCCCC/C=C\CCCCCCC)=O)COC(CCCCCCC/C=C\CCCC)=O,Glycerolipids,1
